款,項,目,節,科目編號,科目名稱,本年度預算數,上年度預算數,前年度決算數,本年度與上年度比較,說明
2,54,1,,0405640100,罰金罰鍰及怠金,2 ,2 ,-,0 ,
2,54,1,1,0405640101,罰金罰鍰,2 ,2 ,-,0 ,"本年度預算數係忽視少年教養及
證人無正當理由未到庭作證等罰
款收入。"
2,54,2,,0405640200,沒入及沒收財物,43 ,85 ,-,-42 ,
2,54,2,1,0405640201,沒入金,43 ,85 ,-,-42 ,"本年度預算數係沒入刑事保證金
等收入。"
2,55,,,0405800000,臺灣高雄少年法院,161 ,161 ,399 ,0 ,
2,55,1,,0405800100,罰金罰鍰及怠金,1 ,1 ,-,0 ,
2,55,1,1,0405800101,罰金罰鍰,1 ,1 ,-,0 ,"本年度預算數係忽視少年教養及
證人無正當理由未到庭作證等罰
款收入。"
2,55,2,,0405800200,沒入及沒收財物,160 ,160 ,391 ,0 ,
2,55,2,1,0405800201,沒入金,160 ,160 ,391 ,0 ,"本年度預算數係沒入刑事保證金
等收入。"
2,55,3,,0405800300,賠償收入,-,-,8 ,-,
2,55,3,1,0405800301,一般賠償收入,-,-,8 ,-,"前年度決算數係廠商違約逾期完
工之賠償收入。"
2,56,,,0405910000,福建金門地方法院,86 ,86 ,49 ,0 ,
2,56,1,,0405910100,罰金罰鍰及怠金,6 ,6 ,-,0 ,
2,56,1,1,0405910101,罰金罰鍰,6 ,6 ,-,0 ,"本年度預算數係忽視少年教養及
證人無正當理由未到庭作證等罰
款收入。"
2,56,2,,0405910200,沒入及沒收財物,80 ,80 ,-,0 ,
2,56,2,1,0405910201,沒入金,80 ,80 ,-,0 ,"本年度預算數係沒入刑事保證金
等收入。"
2,56,3,,0405910300,賠償收入,-,-,49 ,-,
2,56,3,1,0405910301,一般賠償收入,-,-,49 ,-,"前年度決算數係廠商違約逾期完
工之賠償收入。"
2,57,,,0406010000,考試院,-,-,2 ,-,
2,57,1,,0406010300,賠償收入,-,-,2 ,-,
2,57,1,1,0406010301,一般賠償收入,-,-,2 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,58,,,0406100000,考選部,-,-,31 ,-,
2,58,1,,0406100300,賠償收入,-,-,31 ,-,
2,58,1,1,0406100301,一般賠償收入,-,-,31 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,59,,,0406200000,銓敘部,-,-,5 ,-,
2,59,1,,0406200300,賠償收入,-,-,5 ,-,
2,59,1,1,0406200301,一般賠償收入,-,-,5 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,60,,,0406300000,公務人員保障暨培訓委員會,-,-,2 ,-,
2,60,1,,0406300300,賠償收入,-,-,2 ,-,
2,60,1,1,0406300301,一般賠償收入,-,-,2 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,61,,,0406400000,國家文官培訓所,-,-,104 ,-,
2,61,1,,0406400300,賠償收入,-,-,104 ,-,
2,61,1,1,0406400301,一般賠償收入,-,-,104 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,62,,,0407010000,監察院,"22,580 ","10,400 ","4,916 ","12,180 ",
2,62,1,,0407010100,罰金罰鍰及怠金,"21,760 ","9,300 ",520 ,"12,460 ",
2,62,1,1,0407010101,罰金罰鍰,"21,760 ","9,300 ",520 ,"12,460 ","本年度預算數係違反公職人員財
產申報法、利益衝突迴避法及政
治獻金法等規定之罰鍰收入。"
2,62,2,,0407010200,沒入及沒收財物,720 ,"1,000 ","4,253 ",-280 ,
2,62,2,1,0407010201,沒入金,720 ,"1,000 ","4,253 ",-280 ,"本年度預算數係政黨、政治團體
或擬參選人違反政治獻金法規定
辦理繳庫或依法沒入之收入。"
2,62,3,,0407010300,賠償收入,100 ,100 ,142 ,0 ,
2,62,3,1,0407010301,一般賠償收入,100 ,100 ,142 ,0 ,"本年度預算數係廠商違約逾期交
貨之賠償收入。"
2,63,,,0407100000,審計部,-,-,21 ,-,
2,63,1,,0407100300,賠償收入,-,-,21 ,-,
2,63,1,1,0407100301,一般賠償收入,-,-,21 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,64,,,0408010000,內政部,"9,030 ",-,"21,038 ","9,030 ",
2,64,1,,0408010100,罰金罰鍰及怠金,-,-,"1,433 ",-,
2,64,1,1,0408010101,罰金罰鍰,-,-,"1,433 ",-,"前年度決算數係違反臺灣地區與
大陸地區人民關係條例之罰款收
入。"
2,64,2,,0408010300,賠償收入,"9,030 ",-,"19,605 ","9,030 ",
2,64,2,1,0408010301,一般賠償收入,"9,030 ",-,"19,605 ","9,030 ","本年度預算數係廠商違約逾期交
貨之賠償收入。"
2,65,,,0408110000,營建署及所屬,"113,343 ","5,084 ","113,343 ","108,259 ",
2,65,1,,0408110100,罰金罰鍰及怠金,"2,495 ","1,734 ","5,674 ",761 ,
2,65,1,1,0408110101,罰金罰鍰,"2,495 ","1,734 ","5,674 ",761 ,"本年度預算數係國家公園轄區內
濫墾整地、盜採保育類植物等案
件，依國家公園法收取之罰金收
入。"
2,65,2,,0408110300,賠償收入,"110,848 ","3,350 ","107,669 ","107,498 ",
2,65,2,1,0408110301,一般賠償收入,"110,848 ","3,350 ","107,669 ","107,498 ","本年度預算數係廠商違約逾期交
貨之賠償收入。"
2,66,,,0408210000,警政署及所屬,"29,335 ","15,088 ","18,331 ","14,247 ",
2,66,1,,0408210100,罰金罰鍰及怠金,215 ,763 ,257 ,-548 ,
2,66,1,1,0408210101,罰金罰鍰,215 ,763 ,257 ,-548 ,"本年度預算數係鐵路警察局與基
隆、台中、高雄、花蓮等4個港
務警察局依據鐵路法、社會秩序
維護法取締車上小販、攜帶違禁
品、違反善良風俗及妨害安寧秩
序等裁處案件之罰鍰收入。"
2,66,2,,0408210200,沒入及沒收財物,-,-,16 ,-,
2,66,2,1,0408210201,沒入金,-,-,16 ,-,"前年度決算數係臺灣警察專科學
校沒收廠商履約保證金繳庫數。"
2,66,3,,0408210300,賠償收入,"29,120 ","14,325 ","18,058 ","14,795 ",
2,66,3,1,0408210301,一般賠償收入,"29,120 ","14,325 ","18,058 ","14,795 ","本年度預算數係廠商違約逾期交
貨及臺灣警察專科學校學生退學
或畢業學生服務未滿4年等賠償
收入。"
2,67,,,0408410000,中央警察大學,"4,503 ",500 ,"4,503 ","4,003 ",
2,67,1,,0408410300,賠償收入,"4,503 ",500 ,"4,503 ","4,003 ",
2,67,1,1,0408410301,一般賠償收入,"4,503 ",500 ,"4,503 ","4,003 ","本年度預算數係廠商違約逾期交
貨及學生退學或畢業學生服務未
滿6年等賠償收入。"
2,68,,,0408510000,消防署及所屬,"12,000 ",-,"11,023 ","12,000 ",
2,68,1,,0408510100,罰金罰鍰及怠金,-,-,12 ,-,
2,68,1,1,0408510101,罰金罰鍰,-,-,12 ,-,"前年度決算數係廠商違反消防法
相關規定之罰鍰收入。"
2,68,2,,0408510300,賠償收入,"12,000 ",-,"11,011 ","12,000 ",
2,68,2,1,0408510301,一般賠償收入,"12,000 ",-,"11,011 ","12,000 ","本年度預算數係廠商違約逾期交
貨之賠償收入。"
2,69,,,0408550000,役政署,"2,000 ",-,"2,616 ","2,000 ",
2,69,1,,0408550300,賠償收入,"2,000 ",-,"2,616 ","2,000 ",
2,69,1,1,0408550301,一般賠償收入,"2,000 ",-,"2,616 ","2,000 ","本年度預算數係廠商違約逾期交
貨賠償及替代役役男累計記過3
次罰薪等收入。"
2,70,,,0408580000,入出國及移民署,"165,522 ","9,477 ","182,173 ","156,045 ",
2,70,1,,0408580100,罰金罰鍰及怠金,"165,220 ","9,175 ","180,758 ","156,045 ",
2,70,1,1,0408580101,罰金罰鍰,"165,220 ","9,175 ","180,758 ","156,045 ","本年度預算數係未經許可擅自赴
大陸地區及違反入出國及移民法
等裁處案件之罰鍰收入。"
2,70,2,,0408580300,賠償收入,302 ,302 ,"1,415 ",0 ,
2,70,2,1,0408580301,一般賠償收入,302 ,302 ,"1,415 ",0 ,"本年度預算數係廠商違約逾期交
貨之賠償收入。"
2,71,,,0408610000,建築研究所,500 ,-,331 ,500 ,
2,71,1,,0408610300,賠償收入,500 ,-,331 ,500 ,
2,71,1,1,0408610301,一般賠償收入,500 ,-,331 ,500 ,"本年度預算數係廠商違約逾期交
貨之賠償收入。"
2,72,,,0408650000,空中勤務總隊,"2,650 ",10 ,"2,650 ","2,640 ",
2,72,1,,0408650300,賠償收入,"2,650 ",10 ,"2,650 ","2,640 ",
2,72,1,1,0408650301,一般賠償收入,"2,650 ",10 ,"2,650 ","2,640 ","本年度預算數係廠商違約逾期交
貨之賠償收入。"
2,73,,,0411010000,外交部,"1,800 ","1,800 ","1,724 ",0 ,
2,73,1,,0411010300,賠償收入,"1,800 ","1,800 ","1,724 ",0 ,
2,73,1,1,0411010301,一般賠償收入,"1,800 ","1,800 ","1,724 ",0 ,"本年度預算數係採購合約逾期罰
款及駐外單位公務車失竊保險理
賠等收入。"
2,74,,,0411100000,領事事務局,-,-,1 ,-,
2,74,1,,0411100300,賠償收入,-,-,1 ,-,
2,74,1,1,0411100301,一般賠償收入,-,-,1 ,-,"前年度決算數係印製「中華民國
駐外館處通訊錄」承包廠商違約
賠償收入。"
2,75,,,0414010000,國防部,34 ,49 ,37 ,-15 ,
2,75,1,,0414010300,賠償收入,34 ,49 ,37 ,-15 ,
2,75,1,1,0414010301,一般賠償收入,34 ,49 ,37 ,-15 ,"本年度預算數係違反採購合約規
定賠償收入。"
2,76,,,0414020000,國防部所屬,"345,077 ","343,284 ","285,140 ","1,793 ",
2,76,1,,0414020100,罰金罰鍰及怠金,"18,600 ","18,200 ","15,825 ",400 ,
2,76,1,1,0414020101,罰金罰鍰,"18,600 ","18,200 ","15,825 ",400 ,"本年度預算數係軍法裁判罰鍰收
入。"
2,76,2,,0414020200,沒入及沒收財物,"22,440 ","19,320 ","19,738 ","3,120 ",
2,76,2,1,0414020201,沒入金,"22,440 ","19,320 ","19,718 ","3,120 ","本年度預算數之內容與上年度之
比較如下：
1.軍法案件沒入及沒收金860千
元，較上年度增列330千元。
2.沒入營繕工程押標金及保證金
1,305千元，較上年度減列288
千元。
3.沒入軍品採購押標金及保證金
20,275千元，較上年度增列3,
078千元。"
2,76,2,2,0414020202,沒收物變價,-,-,20 ,-,"前年度決算數係沒收保證品變價
收入。"
2,76,3,,0414020300,賠償收入,"304,037 ","305,764 ","249,577 ","-1,727 ",
2,76,3,1,0414020301,一般賠償收入,"304,037 ","305,764 ","249,577 ","-1,727 ","本年度預算數之內容與上年度之
比較如下：
1.一般物品、各式裝備器材、官
兵服裝及通信管線設施等損壞
及遺失賠償收入15,062千元，
較上年度減列30,820千元。
2.一般聘雇人員賠、罰款收入10
千元，較上年度減列80千元。
3.軍校學生退學依約賠償收入64
,200千元，較上年度減列3,92
3千元。
4.採購案違約罰款收入213,348
千元，較上年度增列29,277千
元。
5.營繕工程違約罰款收入10,161
千元，較上年度增列2,563千
元。
6.新增不適服現役收入1,256千
元。"
2,77,,,0417010000,財政部,-,-,70 ,-,
2,77,1,,0417010200,沒入及沒收財物,-,-,64 ,-,
2,77,1,1,0417010201,沒入金,-,-,64 ,-,"前年度決算數係我國加入WTO後
農產品實施關稅配額依規定沒入
獲配者或受讓人之履約保證金。"
2,77,2,,0417010300,賠償收入,-,-,6 ,-,
2,77,2,1,0417010301,一般賠償收入,-,-,6 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,78,,,0417100000,國庫署,"4,351 ",720 ,"14,748 ","3,631 ",
2,78,1,,0417100100,罰金罰鍰及怠金,"4,351 ",720 ,"14,633 ","3,631 ",
2,78,1,1,0417100101,罰金罰鍰,"4,351 ",720 ,"14,633 ","3,631 ","本年度預算數係違反菸酒管理法
等相關規定之罰鍰收入。"
2,78,2,,0417100300,賠償收入,-,-,114 ,-,
2,78,2,1,0417100301,一般賠償收入,-,-,114 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,79,,,0417200000,賦稅署,-,-,16 ,-,
2,79,1,,0417200300,賠償收入,-,-,16 ,-,
2,79,1,1,0417200301,一般賠償收入,-,-,16 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,80,,,0417350000,關稅總局及所屬,"840,452 ","722,900 ","840,452 ","117,552 ",
2,80,1,,0417350100,罰金罰鍰及怠金,"740,924 ","655,500 ","740,924 ","85,424 ",
2,80,1,1,0417350101,罰金罰鍰,"740,924 ","655,500 ","740,924 ","85,424 ","本年度預算數係貨主違反關稅法
及海關緝私條例等規定之罰鍰收
入。"
2,80,2,,0417350200,沒入及沒收財物,"99,528 ","67,400 ","99,528 ","32,128 ",
2,80,2,1,0417350202,沒收物變價,"99,528 ","67,400 ","99,528 ","32,128 ","本年度預算數係緝獲私貨之變價
收入。"
2,81,,,0417400000,國有財產局及所屬,-,-,"2,840 ",-,
2,81,1,,0417400300,賠償收入,-,-,"2,840 ",-,
2,81,1,1,0417400301,一般賠償收入,-,-,"2,840 ",-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,82,,,0417450000,臺北市國稅局,"2,526,033 ","2,498,575 ","2,526,977 ","27,458 ",
2,82,1,,0417450100,罰金罰鍰及怠金,"2,526,033 ","2,498,575 ","2,526,033 ","27,458 ",
2,82,1,1,0417450101,罰金罰鍰,"2,526,033 ","2,498,575 ","2,526,033 ","27,458 ","本年度預算數係逃漏稅捐及逾期
繳納稅款等罰金罰鍰收入。"
2,82,2,,0417450300,賠償收入,-,-,944 ,-,
2,82,2,1,0417450301,一般賠償收入,-,-,944 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,83,,,0417460000,臺灣省北區國稅局及所屬,"2,926,432 ","2,734,139 ","2,927,406 ","192,293 ",
2,83,1,,0417460100,罰金罰鍰及怠金,"2,926,432 ","2,734,139 ","2,926,432 ","192,293 ",
2,83,1,1,0417460101,罰金罰鍰,"2,926,432 ","2,734,139 ","2,926,432 ","192,293 ","本年度預算數係逃漏稅捐及逾期
繳納稅款等罰金罰鍰收入。"
2,83,2,,0417460300,賠償收入,-,-,974 ,-,
2,83,2,1,0417460301,一般賠償收入,-,-,974 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,84,,,0417470000,臺灣省中區國稅局及所屬,"1,246,782 ","1,825,871 ","1,247,308 ","-579,089 ",
2,84,1,,0417470100,罰金罰鍰及怠金,"1,246,782 ","1,825,871 ","1,246,782 ","-579,089 ",
2,84,1,1,0417470101,罰金罰鍰,"1,246,782 ","1,825,871 ","1,246,782 ","-579,089 ","本年度預算數係逃漏稅捐及逾期
繳納稅款等罰金罰鍰收入。"
2,84,2,,0417470300,賠償收入,-,-,526 ,-,
2,84,2,1,0417470301,一般賠償收入,-,-,526 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,85,,,0417480000,臺灣省南區國稅局及所屬,"952,282 ","896,283 ","952,779 ","55,999 ",
2,85,1,,0417480100,罰金罰鍰及怠金,"952,282 ","896,283 ","952,282 ","55,999 ",
2,85,1,1,0417480101,罰金罰鍰,"952,282 ","896,283 ","952,282 ","55,999 ","本年度預算數係逃漏稅捐及逾期
繳納稅款等罰金罰鍰收入。"
2,85,2,,0417480200,沒入及沒收財物,-,-,28 ,-,
2,85,2,1,0417480201,沒入金,-,-,28 ,-,"前年度決算數係沒收違約廠商之
履約保證金。"
2,85,3,,0417480300,賠償收入,-,-,469 ,-,
2,85,3,1,0417480301,一般賠償收入,-,-,469 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,86,,,0417500000,高雄市國稅局,"535,708 ","483,077 ","536,398 ","52,631 ",
2,86,1,,0417500100,罰金罰鍰及怠金,"535,708 ","483,077 ","535,708 ","52,631 ",
2,86,1,1,0417500101,罰金罰鍰,"535,708 ","483,077 ","535,708 ","52,631 ","本年度預算數係逃漏稅捐及逾期
繳納稅款等罰金罰鍰收入。"
2,86,2,,0417500300,賠償收入,-,-,690 ,-,
2,86,2,1,0417500301,一般賠償收入,-,-,690 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,87,,,0417550000,臺北區支付處,-,-,9 ,-,
2,87,1,,0417550300,賠償收入,-,-,9 ,-,
2,87,1,1,0417550301,一般賠償收入,-,-,9 ,-,"前年度決算數係廠商違約逾期交
貨之賠償收入。"
2,88,,,0417600000,財稅資料中心,150 ,150 ,"3,498 ",0 ,
2,88,1,,0417600300,賠償收入,150 ,150 ,"3,498 ",0 ,
2,88,1,1,0417600301,一般賠償收入,150 ,150 ,"3,498 ",0 ,"本年度預算數係綜合所得稅課稅
資料委請廠商登錄錯誤案件之賠
償收入。"
2,89,,,0417700000,財稅人員訓練所,10 ,10 ,14 ,0 ,
2,89,1,,0417700300,賠償收入,10 ,10 ,14 ,0 ,
2,89,1,1,0417700301,一般賠償收入,10 ,10 ,14 ,0 ,"本年度預算數係學員退訓賠償書
籍費及訓練費等收入。"
2,90,,,0420010000,教育部,"13,608 ","11,107 ","66,662 ","2,501 ",
2,90,1,,0420010100,罰金罰鍰及怠金,-,-,"1,218 ",-,
2,90,1,1,0420010101,罰金罰鍰,-,-,"1,218 ",-,"前年度決算數係各國立高級中等
學校採購財物案廠商依契約繳交
逾期罰款及營繕工程廠商違約逾
期完工之罰款等。"
2,90,2,,0420010200,沒入及沒收財物,-,-,187 ,-,
2,90,2,1,0420010201,沒入金,-,-,187 ,-,"前年度決算數係各國立高級中等
學校採購案得標廠商未簽約沒收
押標金及違約沒收履約保證金等
收入。"
2,90,3,,0420010300,賠償收入,"13,608 ","11,107 ","65,257 ","2,501 ",
2,90,3,1,0420010301,一般賠償收入,"13,608 ","11,107 ","65,257 ","2,501 ","本年度預算數之內容與上年度之
比較如下：
1.教育部印製書刊廠商違約逾期
交貨之賠償收入5,500千元，
與上年度同。
2.教育部公費留學生未依規定服
務期滿賠償公費收入7,500千
元，較上年度增列2,500千元
。
3.各國立高級中等學校圖書逾期
歸還之罰款收入8千元，較上
年度增列1千元。
4.國立台中圖書館圖書遺失或損
壞之賠償及逾期歸還之罰款等
收入600千元，與上年度同。"
2,91,,,0421710000,國立中國醫藥研究所,5 ,5 ,143 ,0 ,
2,91,1,,0421710300,賠償收入,5 ,5 ,143 ,0 ,
2,91,1,1,0421710301,一般賠償收入,5 ,5 ,143 ,0 ,"本年度預算數係廠商違約逾期交
貨之賠償收入。"
2,92,,,0421720000,國立編譯館,-,-,508 ,-,
2,92,1,,0421720300,賠償收入,-,-,508 ,-,
2,92,1,1,0421720301,一般賠償收入,-,-,508 ,-,"前年度決算數係印製書刊廠商違
約逾期交貨之賠償收入。"
2,93,,,0421730000,國家圖書館,-,-,303 ,-,
2,93,1,,0421730300,賠償收入,-,-,303 ,-,
2,93,1,1,0421730301,一般賠償收入,-,-,303 ,-,"前年度決算數係讀者毀損書刊之
罰款及採購財物廠商違約逾期交
貨之賠償收入。"
2,94,,,0421740000,國立歷史博物館,-,-,3 ,-,
2,94,1,,0421740300,賠償收入,-,-,3 ,-,
2,94,1,1,0421740301,一般賠償收入,-,-,3 ,-,"前年度決算數係妮基異想世界特
展展品受損理賠之賠償收入。"
2,95,,,0421750000,國立臺灣科學教育館,-,-,54 ,-,
2,95,1,,0421750300,賠償收入,-,-,54 ,-,
2,95,1,1,0421750301,一般賠償收入,-,-,54 ,-,"前年度決算數係展品製作、採購
電腦伺服器及印製外文期刊等廠
商違約逾期交貨之賠償收入。"
2,96,,,0421760000,國立教育資料館,-,-,200 ,-,
2,96,1,,0421760300,賠償收入,-,-,200 ,-,
2,96,1,1,0421760301,一般賠償收入,-,-,200 ,-,"前年度決算數係印製教育書刊廠
商違約逾期交貨之賠償收入。"
2,97,,,0421770000,國立臺灣藝術教育館,-,-,17 ,-,
2,97,1,,0421770300,賠償收入,-,-,17 ,-,
2,97,1,1,0421770301,一般賠償收入,-,-,17 ,-,"前年度決算數係南海劇場無障礙
設施改善工程逾期完工罰款及購
置國外書籍等逾期交貨之賠償收
入。"
2,98,,,0421780000,國立國父紀念館,-,-,5 ,-,
2,98,1,,0421780300,賠償收入,-,-,5 ,-,
2,98,1,1,0421780301,一般賠償收入,-,-,5 ,-,"前年度決算數係採購勞務及財物
廠商違約逾期交貨等賠償收入。"
2,99,,,0421790000,國立中正紀念堂管理處,-,-,53 ,-,
2,99,1,,0421790300,賠償收入,-,-,53 ,-,
2,99,1,1,0421790301,一般賠償收入,-,-,53 ,-,"前年度決算數係工程、財物及勞
務採購廠商違約逾期交貨或完工
之賠償收入。"
2,100,,,0421840000,國立臺灣史前文化博物館,-,-,50 ,-,
2,100,1,,0421840300,賠償收入,-,-,50 ,-,
2,100,1,1,0421840301,一般賠償收入,-,-,50 ,-,"前年度決算數係採購財物廠商違
約逾期交貨之賠償收入。"
2,101,,,0421850000,國立中央圖書館臺灣分館,-,-,191 ,-,
2,101,1,,0421850300,賠償收入,-,-,191 ,-,
2,101,1,1,0421850301,一般賠償收入,-,-,191 ,-,"前年度決算數係購置照明燈具廠
商違約逾期交貨之賠償收入。"
2,102,,,0421870000,國立教育廣播電臺,-,-,137 ,-,
2,102,1,,0421870300,賠償收入,-,-,137 ,-,
2,102,1,1,0421870301,一般賠償收入,-,-,137 ,-,"前年度決算數係工程、財物及勞
務採購廠商違約逾期交貨或完工
之賠償收入。"
2,103,,,0423010000,法務部,"30,983 ","34,465 ","37,172 ","-3,482 ",
2,103,1,,0423010100,罰金罰鍰及怠金,"15,000 ","15,000 ","14,389 ",0 ,
2,103,1,1,0423010101,罰金罰鍰,"15,000 ","15,000 ","14,389 ",0 ,"本年度預算數係公職人員逾期申
報財產或申報不實及違反公職人
員利益衝突迴避法之罰鍰等收入
。"
2,103,2,,0423010200,沒入及沒收財物,166 ,173 ,93 ,-7 ,
2,103,2,1,0423010201,沒入金,156 ,163 ,93 ,-7 ,"本年度預算數之內容與上年度之
比較如下:
1.犯罪行為人犯罪所得依法沒入
之收入10千元，與上年度同，
全數撥充作為犯罪被害者補償
金之用。
2.各監獄依監獄行刑法之規定沒
入金收入146千元，較上年度
減列7千元。"
