款,項,目,節,科目編號,科目名稱,本年度預算數,上年度預算數,前年度決算數,本年度與上年度比較,說明
7,46,1,1,1105340901,收回以前年度歲出,-,-,9 ,-,"前年度決算數係收回員工不休假
加班費等繳庫數。"
7,47,,,1105410000,臺灣臺北地方法院,"62,123 ","54,640 ","119,408 ","7,483 ",
7,47,1,,1105410900,雜項收入,"62,123 ","54,640 ","119,408 ","7,483 ",
7,47,1,1,1105410901,收回以前年度歲出,-,-,189 ,-,"前年度決算數係收回員工不休假
加班費等繳庫數。"
7,47,1,2,1105410909,其他雜項收入,"62,123 ","54,640 ","119,220 ","7,483 ","本年度預算數係提存款逾期未領
依規定繳庫及少年教養費等收入
。"
7,48,,,1105420000,臺灣士林地方法院,"26,017 ","9,815 ","23,407 ","16,202 ",
7,48,1,,1105420900,雜項收入,"26,017 ","9,815 ","23,407 ","16,202 ",
7,48,1,1,1105420901,收回以前年度歲出,-,-,1 ,-,"前年度決算數係收回報廢公務機
車強制險等繳庫數。"
7,48,1,2,1105420909,其他雜項收入,"26,017 ","9,815 ","23,405 ","16,202 ","本年度預算數係提存款逾期未領
依規定繳庫及少年教養費等收入
。"
7,49,,,1105430000,臺灣板橋地方法院,"9,171 ","29,840 ","46,664 ","-20,669 ",
7,49,1,,1105430900,雜項收入,"9,171 ","29,840 ","46,664 ","-20,669 ",
7,49,1,1,1105430901,收回以前年度歲出,-,-,88 ,-,"前年度決算數係收回員工年終工
作獎金等繳庫數。"
7,49,1,2,1105430909,其他雜項收入,"9,171 ","29,840 ","46,576 ","-20,669 ","本年度預算數係提存款逾期未領
依規定繳庫及少年教養費等收入
。"
7,50,,,1105470000,臺灣桃園地方法院,"25,426 ","11,404 ","21,005 ","14,022 ",
7,50,1,,1105470900,雜項收入,"25,426 ","11,404 ","21,005 ","14,022 ",
7,50,1,1,1105470901,收回以前年度歲出,-,-,9 ,-,"前年度決算數係收回員工考績獎
金等繳庫數。"
7,50,1,2,1105470909,其他雜項收入,"25,426 ","11,404 ","20,996 ","14,022 ","本年度預算數係提存款逾期未領
依規定繳庫及少年教養費等收入
。"
7,51,,,1105480000,臺灣新竹地方法院,"8,550 ","6,125 ","8,285 ","2,425 ",
7,51,1,,1105480900,雜項收入,"8,550 ","6,125 ","8,285 ","2,425 ",
7,51,1,1,1105480901,收回以前年度歲出,-,-,27 ,-,"前年度決算數係收回員工交通補
助費等繳庫數。"
7,51,1,2,1105480909,其他雜項收入,"8,550 ","6,125 ","8,257 ","2,425 ","本年度預算數係提存款逾期未領
依規定繳庫及少年教養費等收入
。"
7,52,,,1105490000,臺灣苗栗地方法院,"1,928 ","4,690 ","1,321 ","-2,762 ",
7,52,1,,1105490900,雜項收入,"1,928 ","4,690 ","1,321 ","-2,762 ",
7,52,1,1,1105490901,收回以前年度歲出,-,-,4 ,-,"前年度決算數係收回員工薪資等
繳庫數。"
7,52,1,2,1105490909,其他雜項收入,"1,928 ","4,690 ","1,317 ","-2,762 ","本年度預算數係提存款逾期未領
依規定繳庫及少年教養費等收入
。"
7,53,,,1105500000,臺灣臺中地方法院,"31,811 ","30,150 ","46,741 ","1,661 ",
7,53,1,,1105500900,雜項收入,"31,811 ","30,150 ","46,741 ","1,661 ",
7,53,1,1,1105500901,收回以前年度歲出,-,-,9 ,-,"前年度決算數係收回汽車燃料使
用費等繳庫數。"
7,53,1,2,1105500909,其他雜項收入,"31,811 ","30,150 ","46,732 ","1,661 ","本年度預算數係提存款逾期未領
依規定繳庫數及少年教養費等收
入。"
7,54,,,1105510000,臺灣南投地方法院,402 ,382 ,613 ,20 ,
7,54,1,,1105510900,雜項收入,402 ,382 ,613 ,20 ,
7,54,1,1,1105510901,收回以前年度歲出,-,-,2 ,-,"前年度決算數係收回替代役交通
補助費等繳庫數。"
7,54,1,2,1105510909,其他雜項收入,402 ,382 ,611 ,20 ,"本年度預算數係提存款逾期未領
依規定繳庫及少年教養費等收入
。"
7,55,,,1105520000,臺灣彰化地方法院,"5,150 ","5,150 ","14,459 ",0 ,
7,55,1,,1105520900,雜項收入,"5,150 ","5,150 ","14,459 ",0 ,
7,55,1,1,1105520901,收回以前年度歲出,-,-,12 ,-,"前年度決算數係收回員工值班費
等繳庫數。"
7,55,1,2,1105520909,其他雜項收入,"5,150 ","5,150 ","14,448 ",0 ,"本年度預算數係提存款逾期未領
依規定繳庫及少年教養費等收入
。"
7,56,,,1105530000,臺灣雲林地方法院,750 ,520 ,"1,094 ",230 ,
7,56,1,,1105530900,雜項收入,750 ,520 ,"1,094 ",230 ,
7,56,1,1,1105530901,收回以前年度歲出,-,-,1 ,-,"前年度決算數係收回公務機車報
廢未逾時效之燃料使用費繳庫數
。"
7,56,1,2,1105530909,其他雜項收入,750 ,520 ,"1,093 ",230 ,"本年度預算數係提存款逾期未領
依規定繳庫及少年教養費等收入
。"
7,57,,,1105540000,臺灣嘉義地方法院,754 ,"5,848 ","6,716 ","-5,094 ",
7,57,1,,1105540900,雜項收入,754 ,"5,848 ","6,716 ","-5,094 ",
7,57,1,1,1105540901,收回以前年度歲出,-,-,17 ,-,"前年度決算數係收回員工交通補
助費等繳庫數。"
7,57,1,2,1105540909,其他雜項收入,754 ,"5,848 ","6,698 ","-5,094 ","本年度預算數係提存款逾期未領
依規定繳庫及少年教養費等收入
。"
7,58,,,1105560000,臺灣臺南地方法院,"17,947 ","16,690 ","15,397 ","1,257 ",
7,58,1,,1105560900,雜項收入,"17,947 ","16,690 ","15,397 ","1,257 ",
7,58,1,1,1105560901,收回以前年度歲出,-,-,59 ,-,"前年度決算數係收回員工交通補
助費等繳庫數。"
7,58,1,2,1105560909,其他雜項收入,"17,947 ","16,690 ","15,338 ","1,257 ","本年度預算數係提存款逾期未領
依規定繳庫及少年教養費等收入
。"
7,59,,,1105580000,臺灣高雄地方法院,"25,178 ","29,904 ","47,737 ","-4,726 ",
7,59,1,,1105580900,雜項收入,"25,178 ","29,904 ","47,737 ","-4,726 ",
7,59,1,1,1105580901,收回以前年度歲出,-,-,75 ,-,"前年度決算數係收回員工薪資及
不休假加班費等繳庫數。"
7,59,1,2,1105580909,其他雜項收入,"25,178 ","29,904 ","47,662 ","-4,726 ","本年度預算數係提存款逾期未領
依規定繳庫等收入。"
7,60,,,1105590000,臺灣屏東地方法院,"5,150 ","7,600 ","10,305 ","-2,450 ",
7,60,1,,1105590900,雜項收入,"5,150 ","7,600 ","10,305 ","-2,450 ",
7,60,1,1,1105590901,收回以前年度歲出,-,-,14 ,-,"前年度決算數係收回離職儲金公
提部分等繳庫數。"
7,60,1,2,1105590909,其他雜項收入,"5,150 ","7,600 ","10,292 ","-2,450 ","本年度預算數係提存款逾期未領
依規定繳庫及少年教養費等收入
。"
7,61,,,1105600000,臺灣臺東地方法院,78 ,420 ,260 ,-342 ,
7,61,1,,1105600900,雜項收入,78 ,420 ,260 ,-342 ,
7,61,1,1,1105600901,收回以前年度歲出,-,-,14 ,-,"前年度決算數係收回員工子女教
育補助費等繳庫數。"
7,61,1,2,1105600909,其他雜項收入,78 ,420 ,246 ,-342 ,"本年度預算數係少年教養費等收
入。"
7,62,,,1105610000,臺灣花蓮地方法院,974 ,"1,080 ","1,284 ",-106 ,
7,62,1,,1105610900,雜項收入,974 ,"1,080 ","1,284 ",-106 ,
7,62,1,1,1105610901,收回以前年度歲出,-,-,14 ,-,"前年度決算數係收回員工子女教
育補助費等繳庫數。"
7,62,1,2,1105610909,其他雜項收入,974 ,"1,080 ","1,270 ",-106 ,"本年度預算數係提存款逾期未領
依規定繳庫及少年教養費等收入
。"
7,63,,,1105620000,臺灣宜蘭地方法院,"1,800 ","2,683 ","20,347 ",-883 ,
7,63,1,,1105620900,雜項收入,"1,800 ","2,683 ","20,347 ",-883 ,
7,63,1,1,1105620901,收回以前年度歲出,-,-,9 ,-,"前年度決算數係收回員工交通補
助費等繳庫數。"
7,63,1,2,1105620909,其他雜項收入,"1,800 ","2,683 ","20,337 ",-883 ,"本年度預算數係提存款逾期未領
依規定繳庫及少年教養費等收入
。"
7,64,,,1105630000,臺灣基隆地方法院,"1,353 ","1,883 ","6,156 ",-530 ,
7,64,1,,1105630900,雜項收入,"1,353 ","1,883 ","6,156 ",-530 ,
7,64,1,1,1105630901,收回以前年度歲出,-,-,3 ,-,"前年度決算數係收回員工休假補
助費等繳庫數。"
7,64,1,2,1105630909,其他雜項收入,"1,353 ","1,883 ","6,153 ",-530 ,"本年度預算數係提存款逾期未領
依規定繳庫及少年教養費等收入
。"
7,65,,,1105640000,臺灣澎湖地方法院,200 ,81 ,986 ,119 ,
7,65,1,,1105640900,雜項收入,200 ,81 ,986 ,119 ,
7,65,1,1,1105640901,收回以前年度歲出,-,-,1 ,-,"前年度決算數係收回離職輔導志
工意外保險退費等繳庫數。"
7,65,1,2,1105640909,其他雜項收入,200 ,81 ,985 ,119 ,"本年度預算數係提存款逾期未領
依規定繳庫及少年教養費等收入
。"
7,66,,,1105800000,臺灣高雄少年法院,380 ,340 ,367 ,40 ,
7,66,1,,1105800900,雜項收入,380 ,340 ,367 ,40 ,
7,66,1,1,1105800909,其他雜項收入,380 ,340 ,367 ,40 ,"本年度預算數係少年教養費等收
入。"
7,67,,,1105910000,福建金門地方法院,100 ,100 ,5 ,0 ,
7,67,1,,1105910900,雜項收入,100 ,100 ,5 ,0 ,
7,67,1,1,1105910901,收回以前年度歲出,-,-,1 ,-,"前年度決算數係收回遠距文獻傳
遞服務費等繳庫數。"
7,67,1,2,1105910909,其他雜項收入,100 ,100 ,4 ,0 ,"本年度預算數係提存款逾期未領
依規定繳庫等收入。"
7,68,,,1105930000,福建連江地方法院,-,-,35 ,-,
7,68,1,,1105930900,雜項收入,-,-,35 ,-,
7,68,1,1,1105930909,其他雜項收入,-,-,35 ,-,"前年度決算數係保固金逾5年未
領繳庫數等收入。"
7,69,,,1106010000,考試院,-,-,58 ,-,
7,69,1,,1106010900,雜項收入,-,-,58 ,-,
7,69,1,1,1106010901,收回以前年度歲出,-,-,50 ,-,"前年度決算數係收回員工離職薪
資等繳庫數。"
7,69,1,2,1106010909,其他雜項收入,-,-,8 ,-,"前年度決算數係廠商廢止營業之
保固金繳庫等收入。"
7,70,,,1106100000,考選部,-,-,99 ,-,
7,70,1,,1106100900,雜項收入,-,-,99 ,-,
7,70,1,1,1106100901,收回以前年度歲出,-,-,10 ,-,"前年度決算數係收回扣減廠商以
前年度未執行項目價款之收入。"
7,70,1,2,1106100909,其他雜項收入,-,-,89 ,-,"前年度決算數係廠商保固保證金
屆滿5年未領回依規定繳庫之收
入。"
7,71,,,1106200000,銓敘部,-,-,"10,068 ",-,
7,71,1,,1106200900,雜項收入,-,-,"10,068 ",-,
7,71,1,1,1106200901,收回以前年度歲出,-,-,"8,209 ",-,"前年度決算數係收回退休人員溢
領之優惠存款利息等繳庫數。"
7,71,1,2,1106200909,其他雜項收入,-,-,"1,859 ",-,"前年度決算數係結清公務人員月
刊帳戶繳庫數。"
7,72,,,1106400000,國家文官學院及所屬,-,-,139 ,-,
7,72,1,,1106400900,雜項收入,-,-,139 ,-,
7,72,1,1,1106400901,收回以前年度歲出,-,-,139 ,-,"前年度決算數係收回員工溢領薪
資繳庫數。"
7,73,,,1106600000,公務人員退休撫卹基金管理委員會,-,-,5 ,-,
7,73,1,,1106600900,雜項收入,-,-,5 ,-,
7,73,1,1,1106600901,收回以前年度歲出,-,-,5 ,-,"前年度決算數係收回員工溢領未
休假加班費之繳庫數。"
7,74,,,1107010000,監察院,-,-,36 ,-,
7,74,1,,1107010900,雜項收入,-,-,36 ,-,
7,74,1,1,1107010901,收回以前年度歲出,-,-,36 ,-,"前年度決算數係收回溢繳空污費
及報廢車輛保險費等收入。"
7,75,,,1107100000,審計部,-,-,179 ,-,
7,75,1,,1107100900,雜項收入,-,-,179 ,-,
7,75,1,1,1107100901,收回以前年度歲出,-,-,179 ,-,"前年度決算數係收回誤繳舊辦公
室電費等繳庫數。"
7,76,,,1107600000,審計部臺北市審計處,10 ,10 ,10 ,0 ,
7,76,1,,1107600900,雜項收入,10 ,10 ,10 ,0 ,
7,76,1,1,1107600901,收回以前年度歲出,10 ,10 ,10 ,0 ,"本年度預算數係收回以前年度退
休工友溢領退休金繳庫數。"
7,77,,,1108010000,內政部,"80,800 ","381,450 ","231,924 ","-300,650 ",
7,77,1,,1108010900,雜項收入,"80,800 ","381,450 ","231,924 ","-300,650 ",
7,77,1,1,1108010901,收回以前年度歲出,"80,000 ","381,450 ","219,156 ","-301,450 ","本年度預算數係收回以前年度社
會福利服務等補助計畫經費之賸
餘繳庫數。"
7,77,1,2,1108010909,其他雜項收入,800 ,-,"12,767 ",800 ,"本年度預算數係收回補助各直轄
市、縣（市）政府辦理地籍清理
代為標售土地之委外勘查及價格
查估作業等繳庫數。"
7,78,,,1108110000,營建署及所屬,"753,950 ","587,000 ","997,388 ","166,950 ",
7,78,1,,1108110900,雜項收入,"753,950 ","587,000 ","997,388 ","166,950 ",
7,78,1,1,1108110901,收回以前年度歲出,"753,950 ","587,000 ","932,210 ","166,950 ","本年度預算數係收回以前年度補
助各縣市政府辦理創造城鄉新風
貌、道路工程及雨污水下水道建
設等營建建設經費之賸餘繳庫數
。"
7,78,1,2,1108110909,其他雜項收入,-,-,"65,178 ",-,"前年度決算數係營造廠商繳交各
項工程土石方處理費及刨除料費
等收入。"
7,79,,,1108210000,警政署及所屬,"38,500 ","31,340 ","40,992 ","7,160 ",
7,79,1,,1108210900,雜項收入,"38,500 ","31,340 ","40,992 ","7,160 ",
7,79,1,1,1108210901,收回以前年度歲出,-,-,"8,760 ",-,"前年度決算數係收回以前年度溢
付員警薪津及錄影監視系統整合
計畫賸餘款等繳庫數。"
7,79,1,2,1108210909,其他雜項收入,"38,500 ","31,340 ","32,232 ","7,160 ","本年度預算數之內容與上年度之
比較如下：
1.警察電訊所辦理機關、民眾申
請警察通訊桿線遷移作業等收
入500千元，較上年度增列150
千元，全數撥充作為辦理通訊
桿線遷移業務之用。
2.警察廣播電臺接受各公益團體
委製或插播節目等收入38,000
千元，較上年度增列8,000千
元，全數撥充作為委製或插播
節目之用。
3.上年度臺灣保安警察總隊按派
駐員警人數比例向各公營事業
單位收取駐警管理費收入990
千元，本年度不再編列，如數
減列。"
7,80,,,1108410000,中央警察大學,"15,100 ","15,778 ","13,855 ",-678 ,
7,80,1,,1108410100,學雜費收入,"15,100 ","15,778 ","13,470 ",-678 ,"本年度預算數之內容與上年度之
比較如下：
1.博士班與碩士班部分時間在職
進修生與一般生之學分及學雜
費收入14,740千元，較上年度
減列738千元。
2.推廣教育學分班學分費收入36
0千元，較上年度增列60千元
，全數撥充作為辦理學分班業
務之用。"
7,80,2,,1108410900,雜項收入,-,-,385 ,-,
7,80,2,1,1108410901,收回以前年度歲出,-,-,324 ,-,"前年度決算數係收回以前年度三
節慰問金等繳庫數。"
7,80,2,2,1108410909,其他雜項收入,-,-,61 ,-,"前年度決算數係辦理內政部委託
研究案結餘款等繳庫數。"
7,81,,,1108510000,消防署及所屬,43 ,43 ,407 ,0 ,
7,81,1,,1108510900,雜項收入,43 ,43 ,407 ,0 ,
7,81,1,1,1108510901,收回以前年度歲出,-,-,31 ,-,"前年度決算數係收回以前年度員
工不休假加班費等繳庫數。"
7,81,1,2,1108510909,其他雜項收入,43 ,43 ,376 ,0 ,"本年度預算數係出售消防月刊收
入。"
7,82,,,1108550000,役政署,-,-,678 ,-,
7,82,1,,1108550900,雜項收入,-,-,678 ,-,
7,82,1,1,1108550901,收回以前年度歲出,-,-,673 ,-,"前年度決算數係收回以前年度軍
人公墓整修建經費補助款賸餘及
一般替代役役男停役之薪給、主
副食費等繳庫數。"
7,82,1,2,1108550909,其他雜項收入,-,-,5 ,-,"前年度決算數係使用郵資機酬金
收入。"
7,83,,,1108580000,入出國及移民署,-,-,940 ,-,
7,83,1,,1108580900,雜項收入,-,-,940 ,-,
7,83,1,1,1108580901,收回以前年度歲出,-,-,940 ,-,"前年度決算數係收回離職約僱人
員以前年度公提離職儲金等繳庫
數。"
7,84,,,1108610000,建築研究所,-,-,81 ,-,
7,84,1,,1108610900,雜項收入,-,-,81 ,-,
7,84,1,1,1108610901,收回以前年度歲出,-,-,81 ,-,"前年度決算數主要係收回以前年
度補助款剩餘數及收回同仁98年
度年終考績獎金等繳庫數。"
7,85,,,1108650000,空中勤務總隊,-,-,342 ,-,
7,85,1,,1108650900,雜項收入,-,-,342 ,-,
7,85,1,1,1108650901,收回以前年度歲出,-,-,314 ,-,"前年度決算數係配合行政院環境
保護署支援執行巴拿馬籍貨輪擱
淺油污案，該署向廠商求償後退
回各機關執行經費之繳庫數。"
7,85,1,2,1108650909,其他雜項收入,-,-,28 ,-,"前年度決算數係管理大坪林聯合
開發大樓向廠商因裝設基地台所
收租金之繳庫數。"
7,86,,,1108710000,兒童局,"47,421 ","47,421 ","47,151 ",0 ,
7,86,1,,1108710900,雜項收入,"47,421 ","47,421 ","47,151 ",0 ,
7,86,1,1,1108710901,收回以前年度歲出,"47,421 ","47,421 ","47,068 ",0 ,"本年度預算數係收回以前年度兒
童及少年福利業務等補(捐)助計
畫經費賸餘款繳庫數。"
7,86,1,2,1108710909,其他雜項收入,-,-,83 ,-,"前年度決算數係使用郵資機酬金
收入。"
7,87,,,1111010000,外交部,"575,270 ","305,000 ","864,671 ","270,270 ",
7,87,1,,1111010900,雜項收入,"575,270 ","305,000 ","864,671 ","270,270 ",
7,87,1,1,1111010901,收回以前年度歲出,"110,000 ","110,000 ","389,312 ",0 ,"本年度預算數係收回以前年度已
列支之各項費用等收入。"
7,87,1,2,1111010909,其他雜項收入,"465,270 ","195,000 ","475,358 ","270,270 ","本年度預算數係利息差額退還款
及松鶴公司盈餘繳庫等收入。"
7,88,,,1111100000,領事事務局,"4,900 ","4,920 ","15,894 ",-20 ,
7,88,1,,1111100900,雜項收入,"4,900 ","4,920 ","15,894 ",-20 ,
7,88,1,1,1111100901,收回以前年度歲出,-,-,2 ,-,"前年度決算數係收回員工休假補
助繳庫數。"
7,88,1,2,1111100909,其他雜項收入,"4,900 ","4,920 ","15,892 ",-20 ,"本年度預算數係辦理簽證作業使
用電報加收費用與民眾申辦護照
照相及影印等收入。"
7,89,,,1111200000,外交領事人員講習所,50 ,50 ,35 ,0 ,
7,89,1,,1111200900,雜項收入,50 ,50 ,35 ,0 ,
7,89,1,1,1111200901,收回以前年度歲出,50 ,50 ,35 ,0 ,"本年度預算數係收回以前年度已
列支之各項費用及退還款等收入
。"
7,90,,,1114010000,國防部,30 ,30 ,368 ,0 ,
7,90,1,,1114010900,雜項收入,30 ,30 ,368 ,0 ,
7,90,1,1,1114010901,收回以前年度歲出,-,-,346 ,-,"前年度決算數係收回誤發退休人
員月退俸等繳庫數。"
7,90,1,2,1114010909,其他雜項收入,30 ,30 ,23 ,0 ,"本年度預算數係示範樂隊年度表
演等收入。"
7,91,,,1114020000,國防部所屬,"1,988,816 ","1,986,501 ","1,521,908 ","2,315 ",
7,91,1,,1114020100,學雜費收入,"61,171 ","68,624 ","69,855 ","-7,453 ","本年度預算數係軍校自費生及代
訓人員學、雜費收入。"
7,91,2,,1114020900,雜項收入,"1,927,645 ","1,917,877 ","1,452,053 ","9,768 ",
7,91,2,1,1114020901,收回以前年度歲出,"1,847,101 ","1,829,034 ","1,033,729 ","18,067 ","本年度預算數之內容與上年度之
比較如下：
1.收回以前年度外匯退匯餘款1,
834,909千元，較上年度增列2
9,152千元。
2.收回以前年度溢領經費5,757
千元，較上年度增列4,944千
元。
3.收回以前年度歲出6,435千元
，較上年度減列16,029千元。"
7,91,2,2,1114020909,其他雜項收入,"80,544 ","88,843 ","418,324 ","-8,299 ","本年度預算數係出售地圖價款及
接受委託廣播等收入。"
7,92,,,1117010000,財政部,"140,447 ","39,137,925 ","9,034,471 ","-38,997,478 ",
