款,項,目,節,科目編號,科目名稱,本年度預算數,上年度預算數,前年度決算數,本年度與上年度比較,說明
4,155,1,,0726800600,廢舊物資售價,16 ,12 ,7 ,4 ,"本年度預算數係出售報廢物品收
入。"
4,156,,,0726900000,中央地質調查所,201 ,86 ,159 ,115 ,
4,156,1,,0726900100,財產孳息,49 ,49 ,7 ,0 ,
4,156,1,1,0726900101,利息收入,9 ,9 ,-,0 ,"本年度預算數係委辦計畫經費專
戶存款利息收入。"
4,156,1,2,0726900106,租金收入,40 ,40 ,7 ,0 ,"本年度預算數係儀器設備租金收
入。"
4,156,2,,0726900600,廢舊物資售價,152 ,37 ,152 ,115 ,"本年度預算數係出售報廢物品等
收入。"
4,157,,,0726960000,能源局,50 ,"3,160 ","2,504 ","-3,110 ",
4,157,1,,0726960100,財產孳息,50 ,"3,160 ","2,504 ","-3,110 ",
4,157,1,1,0726960101,利息收入,50 ,50 ,40 ,0 ,"本年度預算數係委辦計畫經費專
戶存款等利息收入。"
4,157,1,2,0726960105,權利金,-,"3,110 ","2,308 ","-3,110 ","上年度預算數係委辦計畫技術移
轉等權利金收入。"
4,157,1,3,0726960106,租金收入,-,-,156 ,-,"前年度決算數係出租車位等租金
收入。"
4,158,,,0729010000,交通部,"4,509,696 ","6,790,355 ","3,779 ","-2,280,659 ",
4,158,1,,0729010100,財產孳息,270 ,300 ,"2,412 ",-30 ,
4,158,1,1,0729010101,利息收入,270 ,300 ,"1,438 ",-30 ,"本年度預算數係交通部代收款等
專戶存款利息收入。"
4,158,1,2,0729010106,租金收入,-,-,974 ,-,"前年度決算數係高速鐵路工程局
出租高速鐵路車站專用區土地等
租金收入。"
4,158,2,,0729010400,投資收回,"4,509,424 ","6,790,053 ",-,"-2,280,629 ",
4,158,2,1,0729010402,非營業特種基金收回,"1,087,276 ",-,-,"1,087,276 ","本年度預算數係依國營國際機場
園區股份有限公司設置條例第8
條規定，由交通部收回民航事業
作業基金之資本額，投資成立國
際機場園區股份有限公司。"
4,158,2,2,0729010404,投資資本收回,"3,422,148 ","6,790,053 ",-,"-3,367,905 ","本年度預算數係中華電信股份有
限公司辦理現金減資退還之股款
，較上年度減列3,367,905千元
。"
4,158,3,,0729010600,廢舊物資售價,2 ,2 ,"1,367 ",0 ,"本年度預算數係出售報廢辦公設
備等收入。"
4,159,,,0729210000,中央氣象局,242 ,262 ,741 ,-20 ,
4,159,1,,0729210100,財產孳息,142 ,162 ,84 ,-20 ,
4,159,1,1,0729210101,利息收入,-,-,1 ,-,"前年度決算數係郵政劃撥儲金帳
戶利息收入。"
4,159,1,2,0729210106,租金收入,142 ,162 ,83 ,-20 ,"本年度預算數係五分山氣象雷達
站及南區氣象中心房地出租等收
入。"
4,159,2,,0729210600,廢舊物資售價,100 ,100 ,657 ,0 ,"本年度預算數係出售報廢辦公設
備等收入。"
4,160,,,0729310000,觀光局及所屬,10 ,10 ,"2,982 ",0 ,
4,160,1,,0729310100,財產孳息,-,-,"2,553 ",-,
4,160,1,1,0729310101,利息收入,-,-,"2,553 ",-,"前年度決算數係代收款帳戶利息
收入。"
4,160,2,,0729310600,廢舊物資售價,10 ,10 ,429 ,0 ,"本年度預算數係出售報廢辦公設
備等收入。"
4,161,,,0729510000,運輸研究所,-,-,9 ,-,
4,161,1,,0729510600,廢舊物資售價,-,-,9 ,-,"前年度決算數係出售報廢公務車
輛等收入。"
4,162,,,0729710000,公路總局及所屬,"66,255 ","73,272 ","100,118 ","-7,017 ",
4,162,1,,0729710100,財產孳息,"17,127 ","28,082 ","23,389 ","-10,955 ",
4,162,1,1,0729710101,利息收入,"17,127 ","28,082 ","23,389 ","-10,955 ","本年度預算數之內容與上年度之
比較如下：
1.臺灣省計程車客運職業駕駛員
及其子女獎學金定期存款之利
息收入250千元，較上年度減
列449千元。
2.保管款專戶存款利息收入16,8
77千元，較上年度減列10,506
千元。"
4,162,2,,0729710600,廢舊物資售價,"49,128 ","45,190 ","76,729 ","3,938 ","本年度預算數係出售工程下腳料
及變賣報廢工程機具等收入。"
4,163,,,0736010000,蒙藏委員會,-,-,2 ,-,
4,163,1,,0736010100,財產孳息,-,-,1 ,-,
4,163,1,1,0736010101,利息收入,-,-,1 ,-,"前年度決算數係零用金專戶存款
利息收入。"
4,163,2,,0736010600,廢舊物資售價,-,-,1 ,-,"前年度決算數係出售報廢品收入
。"
4,164,,,0739010000,僑務委員會,"16,769 ","16,658 ","44,559 ",111 ,
4,164,1,,0739010100,財產孳息,"16,753 ","16,642 ","16,593 ",111 ,
4,164,1,1,0739010101,利息收入,190 ,320 ,195 ,-130 ,"本年度預算數係海外華僑文教服
務中心銀行存款利息收入。"
4,164,1,2,0739010105,權利金,"16,563 ","16,000 ","16,000 ",563 ,"本年度預算數係華僑會館委託龍
邦開發股份有限公司經營權利金
收入。"
4,164,1,3,0739010106,租金收入,-,322 ,398 ,-322 ,"上年度預算數係員工租用中央聯
合辦公大樓〈南棟〉停車位收入
。"
4,164,2,,0739010200,財產售價,-,-,"27,950 ",-,
4,164,2,1,0739010202,土地售價,-,-,"27,950 ",-,"前年度決算數係出售海外溫哥華
華僑文教服務中心預定地收入。"
4,164,3,,0739010600,廢舊物資售價,16 ,16 ,17 ,0 ,"本年度預算數係出售報廢財產及
廢棄物品等收入。"
4,165,,,0742010000,國軍退除役官兵輔導委員會,"6,480 ","5,500 ","5,474 ",980 ,
4,165,1,,0742010100,財產孳息,"3,680 ","3,060 ","2,116 ",620 ,
4,165,1,1,0742010101,利息收入,15 ,60 ,19 ,-45 ,"本年度預算數係所屬單位公款存
戶孳息收入。"
4,165,1,2,0742010105,權利金,"1,665 ","1,500 ",-,165 ,"本年度預算數係安養機構委外經
營權利金收入。"
4,165,1,3,0742010106,租金收入,"2,000 ","1,500 ","2,098 ",500 ,"本年度預算數係所屬單位員工消
費合作社等租賃收入。"
4,165,2,,0742010600,廢舊物資售價,"2,800 ","2,440 ","3,358 ",360 ,"本年度預算數係變賣廢舊物品等
收入。"
4,166,,,0745010000,國家科學委員會,"8,482 ","5,919 ","6,180 ","2,563 ",
4,166,1,,0745010100,財產孳息,"8,472 ","5,909 ","5,980 ","2,563 ",
4,166,1,1,0745010106,租金收入,"8,472 ","5,909 ","5,980 ","2,563 ","本年度預算數係科技大樓辦公室
出租收入。"
4,166,2,,0745010600,廢舊物資售價,10 ,10 ,200 ,0 ,"本年度預算數係出售報廢財產收
入。"
4,167,,,0745100000,科學工業園區管理局及所屬,"23,588 ","54,864 ","8,950 ","-31,276 ",
4,167,1,,0745100100,財產孳息,"23,516 ","54,804 ","8,828 ","-31,288 ",
4,167,1,1,0745100101,利息收入,59 ,71 ,63 ,-12 ,"本年度預算數係科學工業園區實
驗高級中學代收學生各項活動及
專案計畫之專戶存款利息收入。"
4,167,1,2,0745100105,權利金,"8,460 ","8,820 ","8,765 ",-360 ,"本年度預算數係園區展示中心委
外營運權利金。"
4,167,1,3,0745100106,租金收入,"14,997 ","45,913 ",-,"-30,916 ","本年度預算數係新竹生物醫學園
區土地租金收入。"
4,167,2,,0745100600,廢舊物資售價,72 ,60 ,122 ,12 ,"本年度預算數係出售報廢電腦等
收入。"
4,168,,,0745200000,南部科學工業園區管理局及所屬,60 ,-,82 ,60 ,
4,168,1,,0745200100,財產孳息,60 ,-,82 ,60 ,
4,168,1,1,0745200101,利息收入,60 ,-,82 ,60 ,"本年度預算數係南部科學工業園
區管理局及國立南科國際實驗高
級中學代收學生各項活動之專戶
存款利息收入。"
4,169,,,0745300000,中部科學工業園區管理局,15 ,-,-,15 ,
4,169,1,,0745300100,財產孳息,15 ,-,-,15 ,
4,169,1,1,0745300101,利息收入,15 ,-,-,15 ,"本年度預算數係保管款專戶利息
收入。"
4,170,,,0748300000,核能研究所,"2,190 ","2,100 ","2,825 ",90 ,
4,170,1,,0748300100,財產孳息,390 ,300 ,437 ,90 ,
4,170,1,1,0748300106,租金收入,390 ,300 ,437 ,90 ,"本年度預算數係土地銀行、郵局
及員工消費合作社等承租房地租
金收入。"
4,170,2,,0748300600,廢舊物資售價,"1,800 ","1,800 ","2,388 ",0 ,"本年度預算數係出售報廢財物收
入。"
4,171,,,0751010000,農業委員會,"32,585 ","20,608 ","16,936 ","11,977 ",
4,171,1,,0751010100,財產孳息,"32,385 ","20,408 ","16,603 ","11,977 ",
4,171,1,1,0751010101,利息收入,"3,000 ","3,000 ","2,423 ",0 ,"本年度預算數係農業發展等專案
計畫經費專戶存款之利息收入。"
4,171,1,2,0751010106,租金收入,"29,385 ","17,408 ","14,180 ","11,977 ","本年度預算數之內容與上年度之
比較如下：
1.屏東農業生物技術園區標準廠
房、土地之租金收入29,331千
元，較上年度增列11,975千元
。
2.員工消費合作社及提款機場地
之租金收入54千元，較上年度
增列2千元。"
4,171,2,,0751010600,廢舊物資售價,200 ,200 ,333 ,0 ,"本年度預算數係出售報廢財產等
收入。"
4,172,,,0751020000,林務局,"118,754 ","117,094 ","119,604 ","1,660 ",
4,172,1,,0751020100,財產孳息,"118,538 ","116,861 ","117,882 ","1,677 ",
4,172,1,1,0751020101,利息收入,866 ,"1,135 ","1,328 ",-269 ,"本年度預算數係保管款等公款專
戶利息收入。"
4,172,1,2,0751020105,權利金,"18,532 ","19,980 ","17,272 ","-1,448 ","本年度預算數係委外經營權利金
收入。"
4,172,1,3,0751020106,租金收入,"99,140 ","95,746 ","99,281 ","3,394 ","本年度預算數係出租國有林地、
礦業用地、區外保安林地等租金
收入。"
4,172,2,,0751020600,廢舊物資售價,216 ,233 ,"1,722 ",-17 ,"本年度預算數係出售報廢財產收
入。"
4,173,,,0751030000,水土保持局,"6,200 ","6,210 ","5,112 ",-10 ,
4,173,1,,0751030100,財產孳息,"6,000 ","6,000 ","5,017 ",0 ,
4,173,1,1,0751030101,利息收入,"6,000 ","6,000 ","5,017 ",0 ,"本年度預算數係保管款等公款專
戶利息收入。"
4,173,2,,0751030600,廢舊物資售價,200 ,210 ,95 ,-10 ,"本年度預算數係出售報廢財產等
收入。"
4,174,,,0751040000,農業試驗所,295 ,195 ,862 ,100 ,
4,174,1,,0751040100,財產孳息,95 ,95 ,92 ,0 ,
4,174,1,1,0751040101,利息收入,60 ,60 ,60 ,0 ,"本年度預算數係保管款等公款專
戶利息收入。"
4,174,1,2,0751040106,租金收入,35 ,35 ,32 ,0 ,"本年度預算數係台電設置電塔、
員工消費合作社及郵局提款機場
地租金收入。"
4,174,2,,0751040600,廢舊物資售價,200 ,100 ,770 ,100 ,"本年度預算數係出售報廢財產等
收入。"
4,175,,,0751050000,林業試驗所,100 ,98 ,"2,868 ",2 ,
4,175,1,,0751050100,財產孳息,74 ,78 ,122 ,-4 ,
4,175,1,1,0751050101,利息收入,47 ,50 ,80 ,-3 ,"本年度預算數係保管款等公款專
戶利息收入。"
4,175,1,2,0751050106,租金收入,27 ,28 ,42 ,-1 ,"本年度預算數係出租林班地之租
金收入。"
4,175,2,,0751050600,廢舊物資售價,26 ,20 ,"2,747 ",6 ,"本年度預算數係出售報廢財產及
廢棄物資等收入。"
4,176,,,0751060000,水產試驗所,"1,526 ","1,839 ","2,172 ",-313 ,
4,176,1,,0751060100,財產孳息,"1,261 ","1,539 ","1,843 ",-278 ,
4,176,1,1,0751060101,利息收入,-,-,73 ,-,"前年度決算數係保管款等公款專
戶利息收入。"
4,176,1,2,0751060105,權利金,"1,261 ","1,539 ","1,770 ",-278 ,"本年度預算數係澎湖水族館委外
經營權利金收入。"
4,176,2,,0751060600,廢舊物資售價,265 ,300 ,329 ,-35 ,"本年度預算數係出售報廢財產等
收入。"
4,177,,,0751070000,畜產試驗所,"1,093 ","1,029 ","2,333 ",64 ,
4,177,1,,0751070100,財產孳息,"1,023 ",959 ,"1,301 ",64 ,
4,177,1,1,0751070101,利息收入,102 ,56 ,245 ,46 ,"本年度預算數係保管款專戶利息
收入。"
4,177,1,2,0751070106,租金收入,921 ,903 ,"1,056 ",18 ,"本年度預算數係種豬檢定站、育
成中心及員工消費合作社租金收
入。"
4,177,2,,0751070600,廢舊物資售價,70 ,70 ,"1,031 ",0 ,"本年度預算數係出售報廢財產及
廢棄物資等收入。"
4,178,,,0751080000,家畜衛生試驗所,-,-,366 ,-,
4,178,1,,0751080100,財產孳息,-,-,219 ,-,
4,178,1,1,0751080101,利息收入,-,-,39 ,-,"前年度決算數係保管款等公款專
戶利息收入。"
4,178,1,2,0751080106,租金收入,-,-,180 ,-,"前年度決算數係基地台場地租金
收入。"
4,178,2,,0751080600,廢舊物資售價,-,-,147 ,-,"前年度決算數係出售報廢財產及
廢棄物資等收入。"
4,179,,,0751090000,農業藥物毒物試驗所,150 ,180 ,225 ,-30 ,
4,179,1,,0751090100,財產孳息,90 ,120 ,151 ,-30 ,
4,179,1,1,0751090101,利息收入,90 ,120 ,151 ,-30 ,"本年度預算數係保管款等公款專
戶利息收入。"
4,179,2,,0751090600,廢舊物資售價,60 ,60 ,74 ,0 ,"本年度預算數係出售報廢財產收
入。"
4,180,,,0751100000,特有生物研究保育中心,47 ,47 ,70 ,0 ,
4,180,1,,0751100100,財產孳息,47 ,47 ,47 ,0 ,
4,180,1,1,0751100106,租金收入,47 ,47 ,47 ,0 ,"本年度預算數係員工消費合作社
租金收入。"
4,180,2,,0751100600,廢舊物資售價,-,-,22 ,-,"前年度決算數係出售報廢財產等
收入。"
4,181,,,0751110000,茶業改良場,40 ,40 ,132 ,0 ,
4,181,1,,0751110100,財產孳息,40 ,40 ,40 ,0 ,
4,181,1,1,0751110101,利息收入,40 ,40 ,38 ,0 ,"本年度預算數係保管款等公款專
戶利息收入。"
4,181,1,2,0751110106,租金收入,-,-,2 ,-,前年度決算數係土地租金收入。
4,181,2,,0751110600,廢舊物資售價,-,-,92 ,-,"前年度決算數係出售報廢財產收
入。"
4,182,,,0751120000,種苗改良繁殖場,65 ,15 ,369 ,50 ,
4,182,1,,0751120100,財產孳息,15 ,15 ,26 ,0 ,
4,182,1,1,0751120101,利息收入,15 ,15 ,26 ,0 ,"本年度預算數係保管款等公款專
戶利息收入。"
4,182,2,,0751120600,廢舊物資售價,50 ,-,343 ,50 ,"本年度預算數係出售報廢財產等
收入。"
4,183,,,0751130000,桃園區農業改良場,240 ,-,174 ,240 ,
4,183,1,,0751130100,財產孳息,240 ,-,5 ,240 ,
4,183,1,1,0751130106,租金收入,240 ,-,5 ,240 ,"本年度預算數係基地台場地租金
收入。"
4,183,2,,0751130600,廢舊物資售價,-,-,170 ,-,"前年度決算數係出售廢舊物資收
入。"
4,184,,,0751140000,苗栗區農業改良場,31 ,20 ,21 ,11 ,
4,184,1,,0751140100,財產孳息,1 ,20 ,15 ,-19 ,
4,184,1,1,0751140101,利息收入,1 ,20 ,15 ,-19 ,"本年度預算數係保管款等公款專
戶利息收入。"
4,184,2,,0751140600,廢舊物資售價,30 ,-,6 ,30 ,"本年度預算數係出售報廢財產等
收入。"
4,185,,,0751150000,臺中區農業改良場,118 ,60 ,279 ,58 ,
4,185,1,,0751150100,財產孳息,18 ,30 ,22 ,-12 ,
4,185,1,1,0751150101,利息收入,18 ,30 ,22 ,-12 ,"本年度預算數係保管款等公款專
戶利息收入。"
4,185,2,,0751150600,廢舊物資售價,100 ,30 ,258 ,70 ,"本年度預算數係出售報廢財產等
收入。"
4,186,,,0751160000,臺南區農業改良場,65 ,45 ,137 ,20 ,
4,186,1,,0751160100,財產孳息,35 ,35 ,36 ,0 ,
4,186,1,1,0751160101,利息收入,35 ,35 ,36 ,0 ,"本年度預算數係保管款等公款專
戶利息收入。"
4,186,2,,0751160600,廢舊物資售價,30 ,10 ,101 ,20 ,"本年度預算數係出售報廢財產等
收入。"
4,187,,,0751170000,高雄區農業改良場,30 ,50 ,95 ,-20 ,
4,187,1,,0751170100,財產孳息,10 ,30 ,33 ,-20 ,
4,187,1,1,0751170101,利息收入,10 ,30 ,33 ,-20 ,"本年度預算數係保管款等公款專
戶利息收入。"
4,187,2,,0751170600,廢舊物資售價,20 ,20 ,62 ,0 ,"本年度預算數係出售報廢財產等
收入。"
4,188,,,0751180000,花蓮區農業改良場,110 ,110 ,217 ,0 ,
4,188,1,,0751180100,財產孳息,20 ,20 ,19 ,0 ,
4,188,1,1,0751180101,利息收入,20 ,20 ,19 ,0 ,"本年度預算數係保管款等公款專
戶利息收入。"
4,188,2,,0751180600,廢舊物資售價,90 ,90 ,198 ,0 ,"本年度預算數係出售報廢財產收
入。"
4,189,,,0751190000,臺東區農業改良場,40 ,40 ,267 ,0 ,
4,189,1,,0751190100,財產孳息,40 ,40 ,37 ,0 ,
4,189,1,1,0751190101,利息收入,40 ,40 ,37 ,0 ,"本年度預算數係保管款等公款專
戶利息收入。"
4,189,2,,0751190600,廢舊物資售價,-,-,230 ,-,"前年度決算數係出售報廢財產收
入。"
4,190,,,0751200000,漁業署及所屬,"21,508 ","21,410 ","87,025 ",98 ,
4,190,1,,0751200100,財產孳息,"21,508 ","21,410 ","23,309 ",98 ,
4,190,1,1,0751200101,利息收入,-,-,293 ,-,"前年度決算數係專案計畫及保管
款等公款專戶利息收入。"
4,190,1,2,0751200105,權利金,"11,694 ","8,410 ","15,094 ","3,284 ","本年度預算數係漁港加油碼頭等
權利金收入。"
4,190,1,3,0751200106,租金收入,"9,814 ","13,000 ","7,922 ","-3,186 ","本年度預算數係經管漁港區域內
公用房地租金等收入。"
4,190,2,,0751200300,財產作價,-,-,"3,612 ",-,
4,190,2,1,0751200301,土地作價,-,-,"3,612 ",-,"前年度決算數係烏石漁港區段徵
收土地作價收入。"
4,190,3,,0751200600,廢舊物資售價,-,-,"60,104 ",-,"前年度決算數係出售報廢財產及
廢棄物資等收入。"
4,191,,,0751500000,動植物防疫檢疫局及所屬,"2,723 ","1,300 ","4,692 ","1,423 ",
4,191,1,,0751500100,財產孳息,"2,723 ","1,300 ","3,861 ","1,423 ",
4,191,1,1,0751500101,利息收入,"1,500 ",-,"1,487 ","1,500 ","本年度預算數係專案計畫及保管
款等公款專戶利息收入。"
4,191,1,2,0751500105,權利金,"1,223 ","1,300 ","2,215 ",-77 ,"本年度預算數係蒸熱及燻蒸處理
設施委外經營權利金收入。"
4,191,1,3,0751500106,租金收入,-,-,160 ,-,"前年度決算數係檢驗室場地租金
等收入。"
4,191,2,,0751500600,廢舊物資售價,-,-,831 ,-,"前年度決算數係出售報廢財產及
廢棄物資收入。"
4,192,,,0751600000,農業金融局,-,-,24 ,-,
4,192,1,,0751600100,財產孳息,-,-,11 ,-,
4,192,1,1,0751600101,利息收入,-,-,11 ,-,"前年度決算數係保管款專戶利息
收入。"
4,192,2,,0751600600,廢舊物資售價,-,-,13 ,-,"前年度決算數係出售廢棄物資等
收入。"
4,193,,,0751700000,農糧署及所屬,"2,226 ","2,176 ","8,249 ",50 ,
4,193,1,,0751700100,財產孳息,"2,106 ","1,976 ","2,773 ",130 ,
4,193,1,1,0751700101,利息收入,200 ,200 ,297 ,0 ,"本年度預算數係保管款等公款專
戶利息收入。"
4,193,1,2,0751700106,租金收入,"1,906 ","1,776 ","2,476 ",130 ,"本年度預算數之內容與上年度之
比較如下：
1.埔里國際花卉物流中心租金收
入1,426千元，與上年度同。
2.倉庫堆高機租金收入480千元
，較上年度增列130千元。"
4,193,2,,0751700600,廢舊物資售價,120 ,200 ,"5,476 ",-80 ,"本年度預算數係出售報廢財產及
廢棄物資等收入。"
4,194,,,0754010000,勞工委員會,"7,600 ","7,600 ","9,044 ",0 ,
4,194,1,,0754010100,財產孳息,"7,600 ","7,600 ","8,985 ",0 ,
4,194,1,1,0754010101,利息收入,-,-,53 ,-,"前年度決算數係代檢機構辦理代
檢業務專款利息收入。"
4,194,1,2,0754010105,權利金,"7,600 ","7,600 ","8,932 ",0 ,"本年度預算數係勞工教育學苑委
託民間經營之權利金收入。"
4,194,2,,0754010600,廢舊物資售價,-,-,59 ,-,"前年度決算數係出售廢棄物品等
收入。"
4,195,,,0754110000,職業訓練局及所屬,"13,091 ","2,183 ","7,772 ","10,908 ",
4,195,1,,0754110100,財產孳息,"10,108 ",-,32 ,"10,108 ",
4,195,1,1,0754110101,利息收入,-,-,32 ,-,"前年度決算數係郵政劃撥帳戶存
款利息收入。"
4,195,1,2,0754110106,租金收入,"10,108 ",-,-,"10,108 ","本年度預算數係職業訓練中心場
地外借收入。"
4,195,2,,0754110600,廢舊物資售價,"2,983 ","2,183 ","7,740 ",800 ,"本年度預算數係出售廢棄物品收
入。"
4,196,,,0754610000,勞工安全衛生研究所,583 ,-,-,583 ,
4,196,1,,0754610100,財產孳息,583 ,-,-,583 ,
4,196,1,1,0754610106,租金收入,583 ,-,-,583 ,"本年度預算數係會議室與學員宿
舍場地外借收入。"
4,197,,,0757010000,衛生署,465 ,995 ,909 ,-530 ,
4,197,1,,0757010100,財產孳息,-,-,456 ,-,
4,197,1,1,0757010101,利息收入,-,-,56 ,-,"前年度決算數係補助與委辦計畫
經費專戶存款利息收入。"
4,197,1,2,0757010105,權利金,-,-,400 ,-,"前年度決算數係與民間公司合作
研發抗癌藥物之權利金。"
4,197,2,,0757010600,廢舊物資售價,465 ,995 ,453 ,-530 ,"本年度預算數係出售廢舊電腦、
報紙及資源回收等收入。"
4,198,,,0757050000,疾病管制局,150 ,150 ,265 ,0 ,
4,198,1,,0757050600,廢舊物資售價,150 ,150 ,265 ,0 ,"本年度預算數係出售報廢財產等
收入。"
4,199,,,0757300000,國民健康局,20 ,20 ,172 ,0 ,
4,199,1,,0757300600,廢舊物資售價,20 ,20 ,172 ,0 ,"本年度預算數係出售廢舊物品及
可回收物資等收入。"
4,200,,,0757600000,中央健康保險局,140 ,-,-,140 ,
4,200,1,,0757600600,廢舊物資售價,140 ,-,-,140 ,"本年度預算數係出售報廢財產等
收入。"
4,201,,,0757700000,食品藥物管理局,90 ,155 ,344 ,-65 ,
4,201,1,,0757700100,財產孳息,65 ,100 ,57 ,-35 ,
4,201,1,1,0757700101,利息收入,5 ,12 ,10 ,-7 ,"本年度預算數係保管款專戶存款
利息收入。"
4,201,1,2,0757700106,租金收入,60 ,88 ,47 ,-28 ,"本年度預算數係員工餐廳場地租
金收入。"
4,201,2,,0757700600,廢舊物資售價,25 ,55 ,288 ,-30 ,"本年度預算數係出售廢棄舊物品
及可回收物資等收入。"
4,202,,,0760010000,環境保護署,349 ,150 ,"1,887 ",199 ,
4,202,1,,0760010100,財產孳息,-,-,"1,538 ",-,
4,202,1,1,0760010101,利息收入,-,-,"1,538 ",-,"前年度決算數係郵政劃撥儲金帳
戶利息等收入。"
4,202,2,,0760010600,廢舊物資售價,349 ,150 ,349 ,199 ,"本年度預算數係出售廢舊物品及
可回收物資等收入。"
4,203,,,0760100000,環境檢驗所,48 ,2 ,48 ,46 ,
4,203,1,,0760100600,廢舊物資售價,48 ,2 ,48 ,46 ,"本年度預算數係出售廢紙等收入
。"
4,204,,,0760200000,環境保護人員訓練所,2 ,2 ,25 ,0 ,
4,204,1,,0760200600,廢舊物資售價,2 ,2 ,25 ,0 ,本年度預算數係出售廢紙收入。
4,205,,,0763010000,海岸巡防署,354 ,343 ,952 ,11 ,
4,205,1,,0763010100,財產孳息,108 ,97 ,133 ,11 ,
4,205,1,1,0763010101,利息收入,54 ,64 ,54 ,-10 ,"本年度預算數係專戶存款利息收
入。"
4,205,1,2,0763010106,租金收入,54 ,33 ,79 ,21 ,"本年度預算數係擺設自動販賣機
場地租金收入。"
4,205,2,,0763010600,廢舊物資售價,246 ,246 ,819 ,0 ,"本年度預算數係出售廢舊物資等
收入。"
4,206,,,0763100000,海洋巡防總局,"4,667 ","1,711 ","9,017 ","2,956 ",
4,206,1,,0763100100,財產孳息,167 ,177 ,168 ,-10 ,
4,206,1,1,0763100101,利息收入,143 ,153 ,143 ,-10 ,"本年度預算數係專戶存款利息收
入。"
4,206,1,2,0763100106,租金收入,24 ,24 ,25 ,0 ,"本年度預算數係擺設自動販賣機
場地租金收入。"
4,206,2,,0763100600,廢舊物資售價,"4,500 ","1,534 ","8,849 ","2,966 ","本年度預算數係出售廢舊物資等
收入。"
4,207,,,0763200000,海岸巡防總局及所屬,"2,005 ","1,634 ","5,073 ",371 ,
4,207,1,,0763200100,財產孳息,229 ,238 ,275 ,-9 ,
4,207,1,1,0763200101,利息收入,129 ,139 ,173 ,-10 ,"本年度預算數係專戶存款利息收
入。"
4,207,1,2,0763200106,租金收入,100 ,99 ,102 ,1 ,"本年度預算數係擺設自動販賣機
場地租金收入。"
4,207,2,,0763200600,廢舊物資售價,"1,776 ","1,396 ","4,798 ",380 ,"本年度預算數係出售廢舊物資等
收入。"
4,208,,,0771150000,臺灣省政府,665 ,663 ,"1,325 ",2 ,
4,208,1,,0771150100,財產孳息,665 ,663 ,"1,055 ",2 ,
4,208,1,1,0771150105,權利金,610 ,610 ,612 ,0 ,"本年度預算數係所轄殯儀館、游
泳池委託經營年權利金收入。"
4,208,1,2,0771150106,租金收入,55 ,53 ,443 ,2 ,"本年度預算數係經管國有土地租
金收入。"
4,208,2,,0771150600,廢舊物資售價,-,-,270 ,-,"前年度決算數係報廢品標售收入
。"
4,209,,,0771160000,臺灣省諮議會,-,-,54 ,-,
4,209,1,,0771160600,廢舊物資售價,-,-,54 ,-,"前年度決算數係出售報廢品收入
。"
5,,,,0800000000,營業盈餘及事業收入,"255,849,364 ","251,285,983 ","253,352,869 ","4,563,381 ",
5,1,,,0803010000,行政院,"182,495,995 ","186,478,133 ","174,116,125 ","-3,982,138 ",
5,1,1,,0803010100,營業基金盈餘繳庫,"180,016,246 ","180,023,687 ","168,449,535 ","-7,441 ",
5,1,1,1,0803010101,股息紅利繳庫,"180,016,246 ","180,023,687 ","168,449,535 ","-7,441 ","本年度預算數係中央銀行股息紅
利繳庫收入。"
5,1,2,,0803010200,非營業特種基金賸餘繳庫,"2,479,749 ","6,454,446 ","5,666,590 ","-3,974,697 ",
5,1,2,1,0803010201,賸餘繳庫,"2,479,749 ","6,454,446 ","5,666,590 ","-3,974,697 ","本年度預算數之內容與上年度之
比較如下：
1.開發基金作業賸餘繳庫2,279,
749千元，較上年度減列3,974
,697千元。
2.中美經濟社會發展基金作業賸
餘繳庫200,000千元，與上年
度同。"
5,2,,,0803400000,國立故宮博物院,"12,462 ","10,000 ","6,840 ","2,462 ",
5,2,1,,0803400200,非營業特種基金賸餘繳庫,"12,462 ","10,000 ","6,840 ","2,462 ",
5,2,1,1,0803400201,賸餘繳庫,"12,462 ","10,000 ","6,840 ","2,462 ","本年度預算數係故宮文物藝術發
展基金作業賸餘繳庫數。"
5,3,,,0803510000,金融監督管理委員會,"579,392 ","318,700 ","273,216 ","260,692 ",
5,3,1,,0803510200,非營業特種基金賸餘繳庫,"579,392 ","318,700 ","273,216 ","260,692 ",
5,3,1,1,0803510201,賸餘繳庫,"579,392 ","318,700 ","273,216 ","260,692 ","本年度預算數係金融監督管理基
金賸餘繳庫數，撥充作為金融監
督管理委員會及所屬機關人員維
持及基本行政工作維持之用。"
5,4,,,0808110000,營建署及所屬,"500,000 ",-,"608,087 ","500,000 ",
5,4,1,,0808110200,非營業特種基金賸餘繳庫,"500,000 ",-,"608,087 ","500,000 ",
5,4,1,1,0808110201,賸餘繳庫,"500,000 ",-,"608,087 ","500,000 ","1.本年度預算數係新市鎮開發基
金賸餘繳庫數。
2.前年度決算數係公共工程作業
基金賸餘繳庫數。"
5,5,,,0814020000,國防部所屬,"4,000,000 ","2,550,000 ","2,456,280 ","1,450,000 ",
5,5,1,,0814020200,非營業特種基金賸餘繳庫,"4,000,000 ","2,550,000 ","2,456,280 ","1,450,000 ",
5,5,1,1,0814020201,賸餘繳庫,"4,000,000 ","2,550,000 ","2,456,280 ","1,450,000 ","本年度預算數係國軍生產及服務
作業基金賸餘繳庫數。"
